time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,uv_index,us_aqi
2022-10-10T23:00,59.8,41.6,2825,122.3,50.3,32,0,110
2022-10-11T00:00,67.3,46.7,2762,124.9,58.2,30,0,109
2022-10-11T01:00,83.1,57.9,2777,129.7,65.6,28,0,108
2022-10-11T02:00,99.2,69.2,2993,134.8,64.4,26,0,109
2022-10-11T03:00,114.6,79.9,3306,140.9,60.1,24,0,112
2022-10-11T04:00,118.7,82.9,3527,141.9,56.8,23,0,118
2022-10-11T05:00,115.3,80.3,3352,131.3,59.2,22,0,124
2022-10-11T06:00,108.7,75.9,3006,114.7,63.7,22,0.05,130
2022-10-11T07:00,85.4,59.5,2347,86.1,46.3,36,0.55,136
2022-10-11T08:00,83.6,58.2,2303,87.6,50.3,48,1.5,139
2022-10-11T09:00,83.1,58,2238,89.4,56,64,1.9,142
2022-10-11T10:00,99,68.9,2122,87.9,59.5,93,2.6,145
2022-10-11T11:00,83.6,58.1,1995,80,55.8,122,2.25,149
2022-10-11T12:00,79.6,55.3,1843,68.5,48.6,156,3.1,150
2022-10-11T13:00,69.2,48,1683,57.8,40.7,193,4.85,150
2022-10-11T14:00,72.4,50.2,1612,55.8,38.6,215,3.2,151
2022-10-11T15:00,70.3,48.7,1570,57,38.2,231,1.9,151
2022-10-11T16:00,69.2,47.7,1602,68.7,37.8,226,0.7,151
2022-10-11T17:00,75,51.9,1725,91.7,36.5,182,0.1,151
2022-10-11T18:00,73.3,50.8,1912,122.8,35,116,0,151
2022-10-11T19:00,116.2,80.8,2909,195.4,57.3,40,0,151
2022-10-11T20:00,118.5,82.4,2919,185.6,57.7,40,0,152
2022-10-11T21:00,112.5,78.2,2938,171.9,58.2,40,0,152
2022-10-11T22:00,111.8,77.8,3070,160.7,59.2,40,0,153
2022-10-11T23:00,129,89.6,3320,164.9,60.9,40,0,154
2022-10-12T00:00,138.3,96.2,3657,175.4,63,41,0,155
2022-10-12T01:00,133.2,92.7,4058,187.2,63.2,42,0,156
2022-10-12T02:00,138.8,96.6,4243,189.4,59.1,43,0,157
2022-10-12T03:00,147.6,102.7,4381,189.1,52.8,43,0,157
2022-10-12T04:00,153.7,107.1,4581,190.1,45.3,44,0,158
2022-10-12T05:00,160.2,111.5,4908,199.1,41.5,41,0,158
2022-10-12T06:00,167.6,116.9,5290,210.9,38.4,38,0.05,159
2022-10-12T07:00,113.4,78.9,3331,121.4,52.2,45,0.45,160
2022-10-12T08:00,105,73.1,3136,114.2,52,66,1.45,160
2022-10-12T09:00,104.3,72.6,2855,103.8,51.5,97,2.8,161
2022-10-12T10:00,102.9,71.7,2453,86.2,49.2,149,5.35,161
2022-10-12T11:00,82,57,2144,67.4,45.4,207,6.45,161
2022-10-12T12:00,69.2,48.2,1818,45.3,40.3,275,7.55,161
2022-10-12T13:00,60.8,42.3,1452,25,34,329,6.45,161
2022-10-12T14:00,55.4,38.4,1224,20.7,30,318,5.15,161
2022-10-12T15:00,51.3,35.4,1035,23,26.5,279,2.75,161
2022-10-12T16:00,53.6,36.8,1004,39.2,23.4,214,0.85,160
2022-10-12T17:00,51.3,35.3,1266,68.4,22.6,160,0.1,160
2022-10-12T18:00,56.3,38.8,1700,108.1,23,98,0,160
2022-10-12T19:00,70.5,48.8,2804,154.4,23.6,42,0,159
2022-10-12T20:00,80.6,55.9,2980,157.9,24.8,39,0,159
2022-10-12T21:00,88.5,61.5,3230,162.9,26.5,35,0,158
2022-10-12T22:00,92.7,64.5,3484,166.8,28.6,30,0,158
2022-10-12T23:00,95.9,66.8,3519,164.8,29.8,29,0,157
2022-10-13T00:00,101.3,70.5,3482,160.4,30.8,28,0,157
2022-10-13T01:00,100.8,70.3,3461,155.2,32.4,29,0,156
2022-10-13T02:00,100.4,70.1,3485,152.8,34.5,30,0,156
2022-10-13T03:00,105.9,73.8,3528,150.9,36.8,31,0,155
2022-10-13T04:00,101.7,71,3739,152.6,39.3,34,0,155
2022-10-13T05:00,99.2,69.2,4241,163.6,39.7,32,0,154
2022-10-13T06:00,100.1,69.6,4904,179,39.4,30,0.05,153
2022-10-13T07:00,85.4,59.5,3278,122.6,31.8,50,0.6,152
2022-10-13T08:00,85.4,59.3,2995,109.7,39.4,92,2.1,152
2022-10-13T09:00,90.8,63.1,2591,91.1,50.1,152,4.65,151
2022-10-13T10:00,91,63.1,2089,66.7,58,228,6.3,151
2022-10-13T11:00,85,58.8,1806,49.8,52.8,277,7.85,151
2022-10-13T12:00,77.8,53.6,1560,33.2,42.2,324,7.7,151
2022-10-13T13:00,68,46.6,1324,20.7,29.9,358,6.45,172
2022-10-13T14:00,67.8,46.3,1205,20.9,25.9,352,3.7,168
2022-10-13T15:00,71.9,49.2,1141,27.6,23.8,327,1.75,152
2022-10-13T16:00,79.4,54.5,1255,49,23.9,276,0.6,152
2022-10-13T17:00,82,56.5,1587,81.9,27,221,0.1,152
2022-10-13T18:00,90.8,62.9,2072,124.9,32.2,154,0,152
2022-10-13T19:00,78.2,54.1,2734,139.9,39.5,66,0,153
2022-10-13T20:00,86.1,59.8,2983,144.6,38.8,59,0,153
2022-10-13T21:00,92,63.8,3329,151.1,38,50,0,153
2022-10-13T22:00,95.9,66.8,3507,150.1,37.3,43,0,153
2022-10-13T23:00,95.2,66.4,3164,133.8,37.2,47,0,153
2022-10-14T00:00,91.3,63.6,2577,109.2,37.3,55,0,153
2022-10-14T01:00,86.1,60.1,1946,82.2,38,63,0,153
2022-10-14T02:00,82.4,57.3,1792,73.6,38.5,63,0,153
2022-10-14T03:00,79.4,55.3,1779,70.2,39.2,61,0,153
2022-10-14T04:00,78,54.1,1853,69.3,41.2,59,0,152
2022-10-14T05:00,76.8,53.4,1976,70.8,44,56,0,152
2022-10-14T06:00,75.4,52.5,2161,74.8,47.7,53,0.05,151
2022-10-14T07:00,68,47.3,2260,80.1,35.8,63,0.35,151
2022-10-14T08:00,65.2,45.4,2193,78.9,40.5,84,1.3,151
2022-10-14T09:00,68,47.3,2095,77.2,47.2,114,3.65,150
2022-10-14T10:00,74,51.5,1910,70.9,51.5,153,5.95,150
2022-10-14T11:00,76.4,53,1697,59.2,47.2,183,7.05,149
2022-10-14T12:00,61.9,42.8,1440,43.8,39.1,213,5.3,149
2022-10-14T13:00,55.6,38.5,1173,31.4,29.4,231,4.85,148
2022-10-14T14:00,61,42.4,1070,34,25.2,216,3.95,147
2022-10-14T15:00,51.9,35.9,1023,43,22.3,184,2.55,147
2022-10-14T16:00,44.8,30.7,1080,59,20.4,139,0.85,145
2022-10-14T17:00,38.8,26.4,1275,74.7,20.9,108,0.1,143
2022-10-14T18:00,39.5,26.8,1563,93.2,22.9,75,0,140
2022-10-14T19:00,47.5,32.2,1958,103.4,28.6,42,0,136
2022-10-14T20:00,52.5,35.9,2097,105.7,30.2,35,0,133
2022-10-14T21:00,56.7,38.8,2293,108.9,32.4,26,0,131
2022-10-14T22:00,58.3,39.9,2495,112.8,35.5,16,0,128
2022-10-14T23:00,61,41.9,2533,115.2,37.3,12,0,126
2022-10-15T00:00,65.9,45.4,2517,117.2,39.2,11,0,123
2022-10-15T01:00,70.3,48.4,2490,118.3,42,10,0,121
2022-10-15T02:00,72.6,50.2,2465,117.1,44.8,10,0,120
2022-10-15T03:00,74.5,51.5,2435,114.6,47.9,11,0,119
2022-10-15T04:00,76.8,53.1,2506,112.3,50.6,13,0,119
2022-10-15T05:00,82.9,57.4,2790,114,50.3,11,0,119
2022-10-15T06:00,82.2,56.9,3184,117.1,48.8,9,0.05,119
2022-10-15T07:00,67.3,46.6,2747,88.2,42.2,21,0.45,120
2022-10-15T08:00,59.8,41.4,2494,83.1,43.1,41,1.55,119
2022-10-15T09:00,57.3,39.7,2132,75.7,44.3,70,3.05,119
2022-10-15T10:00,53.4,37,1684,64.4,43.5,111,5.25,118
2022-10-15T11:00,55.4,38.5,1440,53.8,39,148,7.4,117
2022-10-15T12:00,58.3,40.6,1231,41.8,32.7,188,7.15,115
2022-10-15T13:00,56.8,39.5,1017,32.8,25.2,214,5.5,115
2022-10-15T14:00,51.7,35.7,888,35.5,21.5,193,3.7,115
2022-10-15T15:00,43.9,30.2,795,43.7,18.9,150,2.15,114
2022-10-15T16:00,35.6,24.2,820,56,17.5,96,0.6,114
2022-10-15T17:00,37.4,25.3,1035,64.8,19.1,71,0.1,113
2022-10-15T18:00,38.9,26.2,1367,74.5,22.4,52,0,113
2022-10-15T19:00,37.7,25.3,1755,84.4,27.5,33,0,113
2022-10-15T20:00,39.2,26.3,1909,86.9,31.6,27,0,112
2022-10-15T21:00,41.7,28,2009,86.8,36.2,26,0,111
2022-10-15T22:00,45.9,31.1,2134,89.1,41.6,25,0,110
2022-10-15T23:00,55.5,38,2246,96.2,44.5,22,0,109
2022-10-16T00:00,65,44.6,2357,105.6,46.8,20,0,109
2022-10-16T01:00,71,49,2517,115.8,49.2,17,0,109
2022-10-16T02:00,76.8,53.1,2643,119.4,50.8,16,0,109
2022-10-16T03:00,84.5,58.4,2775,121.1,52,16,0,109
2022-10-16T04:00,87.5,60.8,2991,120.8,51.9,17,0,110
2022-10-16T05:00,84.5,58.7,3293,119.1,49.4,18,0,111
2022-10-16T06:00,72.4,50.2,3652,115.8,45.5,19,0.1,111
2022-10-16T07:00,62.4,43.4,2514,80.4,30.5,43,0.55,110
2022-10-16T08:00,64.3,44.5,2334,79.2,36.2,59,1.85,110
2022-10-16T09:00,63.6,44,2076,77.2,44.2,82,3.55,110
2022-10-16T10:00,68,46.9,1756,71.6,50.9,117,5.15,110
2022-10-16T11:00,81.3,56.2,1575,62,49.5,148,6.55,112
2022-10-16T12:00,86.6,59.8,1417,49.8,44.7,182,6.3,113
2022-10-16T13:00,90.1,62.2,1264,39.3,38.2,214,5.35,115
2022-10-16T14:00,89.6,61.7,1179,38.3,34.6,224,3.9,118
2022-10-16T15:00,85.7,58.7,1128,41.5,31,224,2.15,120
2022-10-16T16:00,86.4,59,1201,56.8,28.4,203,0.75,123
2022-10-16T17:00,71,48.3,1443,83.4,28.4,159,0.1,127
2022-10-16T18:00,75.7,51.5,1797,119.1,29.7,98,0,129
2022-10-16T19:00,94.5,64.5,1875,126.6,33.5,51,0,132
2022-10-16T20:00,105,71.9,2145,132.6,35.8,46,0,136
2022-10-16T21:00,116.6,80.1,2528,141.1,39.2,39,0,141
2022-10-16T22:00,124.3,85.4,2921,147.8,42.2,32,0,146
2022-10-16T23:00,125.3,86.6,2999,145.3,41.8,32,0,150
2022-10-17T00:00,123.4,85.4,2974,138.9,40.2,34,0,151
2022-10-17T01:00,119.7,83.1,2922,130.3,39,37,0,152
2022-10-17T02:00,118.5,82.4,2886,124.8,40,36,0,153
2022-10-17T03:00,115,80.1,2839,119.3,41.8,34,0,154
2022-10-17T04:00,116.2,80.8,2888,116.1,44.1,35,0,154
2022-10-17T05:00,114.3,79.4,3154,121.8,44.5,34,0,155
2022-10-17T06:00,116.4,81,3530,131.2,44.4,34,0.1,155
2022-10-17T07:00,131.3,91,3945,146.3,44.8,57,0.8,156
2022-10-17T08:00,126.7,87.5,3514,127.7,49,103,2.35,157
2022-10-17T09:00,128.5,88.5,2901,101,54.7,168,4.3,158
2022-10-17T10:00,123.9,85.2,2202,68.8,58.8,251,5.6,159
2022-10-17T11:00,130.4,89.6,1926,51,56.3,307,6.25,160
2022-10-17T12:00,117.6,80.8,1759,35.8,50.9,361,6.4,174
2022-10-17T13:00,110.4,75.4,1597,26.6,43,393,5.8,194
2022-10-17T14:00,102,69.6,1455,31.4,37,365,4.15,177
2022-10-17T15:00,89.6,60.8,1336,44,30.5,306,2.05,161
2022-10-17T16:00,85,57.5,1338,68.8,25.1,222,0.8,161
2022-10-17T17:00,75.9,51,1521,96.1,25.3,164,0.1,161
2022-10-17T18:00,73.8,49.5,1821,129.5,28,103,0,161
2022-10-17T19:00,105.7,72.2,2265,162.1,31.8,86,0,161
2022-10-17T20:00,125.3,85.9,2478,161.9,34.8,78,0,161
2022-10-17T21:00,141.1,97.3,2782,161.8,39.2,66,0,162
2022-10-17T22:00,151.3,104.5,3118,159.9,44.2,53,0,162
2022-10-17T23:00,155.1,107.1,3239,156.8,46.2,47,0,163
2022-10-18T00:00,155.5,107.6,3300,152.4,47.3,43,0,163
2022-10-18T01:00,154.1,106.9,3333,145.5,48.2,40,0,164
2022-10-18T02:00,152.3,105.7,3313,138.6,48.9,40,0,164
2022-10-18T03:00,149.5,103.6,3259,130.5,49.2,41,0,165
2022-10-18T04:00,143,99.2,3234,122.9,48.1,44,0,165
2022-10-18T05:00,129,89.2,3355,124.1,44.3,42,0,165
2022-10-18T06:00,121.5,84.1,3533,128.4,39.1,39,0.05,166
2022-10-18T07:00,117.8,82,3974,135.9,31.6,61,0.6,166
2022-10-18T08:00,110.4,76.1,3423,116.8,35.5,94,1.6,166
2022-10-18T09:00,109,75,2640,89.7,41,141,2.85,165
2022-10-18T10:00,105.2,72.2,1775,57.8,45.2,202,4.3,165
2022-10-18T11:00,99.7,68.2,1485,42,43.5,247,5.2,165
2022-10-18T12:00,86.6,58.9,1357,30,39.2,293,5.4,164
2022-10-18T13:00,75.4,51,1243,23.3,32.8,316,4.7,164
2022-10-18T14:00,67.8,45.3,1109,29,28,280,3.05,163
2022-10-18T15:00,66.6,44.5,991,41.8,22.7,214,1.55,163
2022-10-18T16:00,51,33.6,976,59.7,18,135,0.6,162
2022-10-18T17:00,43.4,28.4,1165,71.8,17.7,102,0.05,162
2022-10-18T18:00,45.6,30,1469,84.3,19.1,78,0,161
2022-10-18T19:00,50.6,33.8,1802,94.7,21.8,57,0,161
2022-10-18T20:00,51,34.2,1907,93.7,23.8,50,0,160
2022-10-18T21:00,50.6,34.2,1948,87.6,26.2,50,0,159
2022-10-18T22:00,49.5,33.5,1937,80.6,28.7,51,0,158
2022-10-18T23:00,46.1,31.3,1864,79.6,29.4,49,0,156
2022-10-19T00:00,45.9,31.4,1743,80,29.5,46,0,154
2022-10-19T01:00,45.9,31.5,1623,80.2,29.8,43,0,153
2022-10-19T02:00,45.3,31.2,1552,77.3,30.8,42,0,151
2022-10-19T03:00,46.6,32.1,1500,73.4,32.1,41,0,147
2022-10-19T04:00,49.8,34.5,1693,75.8,33.4,41,0,139
2022-10-19T05:00,57.6,40,2302,91.8,33,38,0,133
2022-10-19T06:00,68.2,47.5,3149,114.9,31.9,33,0.05,128
2022-10-19T07:00,82.7,57.6,3795,132.2,33.1,40,0.5,124
2022-10-19T08:00,63.3,44,3464,123.2,39,61,2.15,121
2022-10-19T09:00,61.7,43,2720,102.8,47.3,92,3,118
2022-10-19T10:00,68.9,48.1,1842,75.8,53.9,137,3.35,115
2022-10-19T11:00,67.5,46.9,1550,60.2,51,174,4.25,112
2022-10-19T12:00,68.7,47.7,1388,45.5,44.2,214,6.45,110
2022-10-19T13:00,66.1,45.8,1248,33.3,35.9,250,5.85,109
2022-10-19T14:00,59.6,41.2,1141,31.1,33,258,4.1,108
2022-10-19T15:00,58.9,40.6,1070,34,31.1,254,1.95,108
2022-10-19T16:00,59.8,41.2,1110,47.7,29.5,227,0.75,107
2022-10-19T17:00,56,38.5,1321,71.4,28.3,179,0.05,108
2022-10-19T18:00,57,39.3,1639,103.1,27.5,113,0,109
2022-10-19T19:00,63.6,44,1997,134.6,27.9,45,0,110
2022-10-19T20:00,72.2,50.1,2135,140.1,30.2,30,0,111
2022-10-19T21:00,75.4,52.5,2215,136.7,33.8,33,0,113
2022-10-19T22:00,76.6,53.2,2247,127.4,36.5,39,0,115
2022-10-19T23:00,73.3,51.1,2222,120.2,35.6,37,0,117
2022-10-20T00:00,67.8,47.3,2150,110.6,33.1,35,0,119
2022-10-20T01:00,65.2,45.4,1975,94.3,29.2,37,0,121
2022-10-20T02:00,57.2,39.8,1725,76.2,26.1,45,0,122
2022-10-20T03:00,45.4,31.5,1407,55,22.8,57,0,123
2022-10-20T04:00,40.3,28,1130,36.2,19.6,66,0,123
2022-10-20T05:00,35.2,24.4,1172,37.2,18.9,60,0,122
2022-10-20T06:00,30.4,21.1,1340,46,19.2,47,0.05,120
2022-10-20T07:00,99.4,69.4,3730,148.8,56.5,31,0.55,118
2022-10-20T08:00,100.1,69.8,3423,140.4,53.8,52,1.2,119
2022-10-20T09:00,102.7,71.7,2982,128.4,49.7,83,1.6,122
2022-10-20T10:00,102.7,71.5,2405,108.8,43.5,120,1.15,125
2022-10-20T11:00,85.4,59.5,2029,88.8,38,141,1.95,127
2022-10-20T12:00,75.4,52.4,1666,65.8,31.8,160,3.15,128
2022-10-20T13:00,66.4,45.9,1312,45.7,25.2,169,2.85,129
2022-10-20T14:00,53.3,36.7,1175,45.7,22.1,157,1.85,129
2022-10-20T15:00,47,32.2,1127,54,20.1,134,1.15,128
2022-10-20T16:00,44.7,30.5,1216,69.1,20.4,104,0.7,128
2022-10-20T17:00,44.9,30.6,1422,82.3,24.5,87,0.1,126
2022-10-20T18:00,46.6,31.8,1732,97.9,31.1,71,0,126
2022-10-20T19:00,71.2,49.6,2210,148,19.8,32,0,125
2022-10-20T20:00,75.4,52.5,2393,148.6,25,27,0,125
2022-10-20T21:00,78.2,54.5,2652,149.4,32.5,21,0,126
2022-10-20T22:00,83.4,58.1,2924,150.9,41.7,13,0,126
2022-10-20T23:00,85.9,59.8,2992,153.2,46.6,10,0,126
2022-10-21T00:00,88.7,61.9,2996,156.1,50.8,8,0,127
2022-10-21T01:00,94.3,65.7,2968,156.9,54.4,7,0,129
2022-10-21T02:00,99.2,69.2,2908,152.9,55.7,7,0,131
2022-10-21T03:00,99.9,69.8,2820,146.6,55.7,7,0,134
2022-10-21T04:00,98.5,68.7,2831,137.9,53.5,8,0,138
2022-10-21T05:00,90.1,62.9,3092,132.4,48.5,8,0,142
2022-10-21T06:00,87.5,61.2,3476,126.9,41.6,8,0.05,146
2022-10-21T07:00,112.7,78.7,4374,160.2,50.3,20,0.85,150
2022-10-21T08:00,114.1,79.4,3878,143.1,55.5,53,2.5,150
2022-10-21T09:00,105,73.1,3170,118.5,62.8,100,4.65,150
2022-10-21T10:00,109.2,76.1,2355,87.3,67.7,168,6.55,151
2022-10-21T11:00,111.5,77.5,2014,67.6,63.7,226,7.5,151
2022-10-21T12:00,100.4,69.6,1790,49.2,55.7,289,7.05,151
2022-10-21T13:00,92.4,64,1580,35.7,45.2,337,5.95,159
2022-10-21T14:00,84.3,58,1429,37.2,39.2,324,4.15,152
2022-10-21T15:00,76.8,52.7,1321,46.7,33.8,283,2,152
2022-10-21T16:00,74,50.8,1359,69.2,28.6,215,0.65,153
2022-10-21T17:00,80.1,54.9,1663,100.4,27.2,157,0.05,153
2022-10-21T18:00,82.7,56.8,2120,140.1,27.5,90,0,154
2022-10-21T19:00,61,42.3,2404,132.4,31.5,9,0,154
2022-10-21T20:00,57.4,39.7,2314,125.3,32.5,8,0,154
2022-10-21T21:00,49.4,34.2,2187,115.3,33.8,6,0,154
2022-10-21T22:00,53.2,36.9,2057,107.2,36.5,4,0,153
2022-10-21T23:00,59.8,41.4,2020,110.3,39.7,4,0,153
2022-10-22T00:00,68.5,47.6,2015,118.1,43.4,5,0,152
2022-10-22T01:00,79.4,55.1,2069,124.7,47.3,7,0,152
2022-10-22T02:00,90.3,62.9,2143,120.7,48.8,11,0,152
2022-10-22T03:00,101.3,70.5,2252,112.8,49.4,16,0,152
2022-10-22T04:00,111.3,77.5,2530,108.7,49.5,22,0,152
2022-10-22T05:00,113.9,79.4,3003,119.8,48,18,0,152
2022-10-22T06:00,119.7,83.4,3607,137.2,45.8,12,0.05,152
2022-10-22T07:00,112.2,78.2,3038,119.8,46.7,40,0.5,153
2022-10-22T08:00,112.9,78.9,2980,115.6,50.2,80,1.75,153
2022-10-22T09:00,115.9,81,2892,109.4,55,137,4.75,153
2022-10-22T10:00,121.1,84.5,2665,95.8,57.7,213,8.35,153
2022-10-22T11:00,115.9,80.8,2320,76.2,53.3,265,9.55,153
2022-10-22T12:00,97.1,67.5,1880,51.6,45.8,316,9.2,153
2022-10-22T13:00,92.2,64.3,1456,31.6,37.8,363,7.4,175
2022-10-22T14:00,93.4,65,1355,32.2,36.7,378,4.75,185
2022-10-22T15:00,93.1,64.7,1377,41.9,37.6,378,2.1,185
2022-10-22T16:00,99.4,68.9,1628,73.6,37.8,344,0.7,163
2022-10-22T17:00,107.6,74.7,2140,126.4,35.1,273,0.1,154
2022-10-22T18:00,125.7,87.1,2840,195.5,31.2,175,0,154
2022-10-22T19:00,85.4,59.5,2941,186.4,33.9,23,0,155
2022-10-22T20:00,92.9,64.7,2854,173.5,29.8,20,0,156
2022-10-22T21:00,76.6,53.4,2726,154.9,24,16,0,156
2022-10-22T22:00,73.3,51.2,2483,129.9,18.8,14,0,156
2022-10-22T23:00,70.8,49.4,2194,112.8,19,19,0,157
2022-10-23T00:00,70.1,48.9,1843,95.8,21.4,27,0,157
2022-10-23T01:00,72.4,50.6,1505,78.5,24.9,34,0,157
2022-10-23T02:00,72.4,50.6,1438,71.9,26.8,31,0,157
2022-10-23T03:00,73.1,51.1,1473,69.3,28.6,24,0,157
2022-10-23T04:00,70.5,49.4,1614,70.1,30.9,18,0,156
2022-10-23T05:00,63.8,44.6,1839,75.7,32.1,15,0,156
2022-10-23T06:00,62.9,43.9,2140,84.5,33.1,14,0.15,155
2022-10-23T07:00,24.3,17,1647,51.2,18.4,15,1,154
2022-10-23T08:00,25.3,17.6,1492,50.2,19.2,20,2.7,153
2022-10-23T09:00,24.3,16.9,1270,48.7,20.4,28,4.75,151
2022-10-23T10:00,25.4,17.6,998,45,20.9,44,7.5,149
2022-10-23T11:00,32.1,22.2,842,39,19.5,66,9,142
2022-10-23T12:00,37.8,26.2,706,31.2,17.1,94,8.85,136
2022-10-23T13:00,38.5,26.6,612,27.5,14.9,111,7.4,132
2022-10-23T14:00,36.3,25.1,621,35.2,14.7,92,4.45,128
2022-10-23T15:00,31.2,21.5,689,48.3,15.1,57,2.15,124
2022-10-23T16:00,29.9,20.7,892,62.8,16.6,18,0.6,119
2022-10-23T17:00,32.2,22.3,1182,66.7,18.4,7,0.1,114
2022-10-23T18:00,33.4,23.2,1560,67.7,20.8,4,0,109
2022-10-23T19:00,28.2,19.6,1937,55.4,19.8,5,0,102
2022-10-23T20:00,30.9,21.5,2134,53,20.1,4,0,98
2022-10-23T21:00,32,22.3,2410,49.7,20.6,3,0,95
2022-10-23T22:00,32.2,22.5,2588,44.8,20.5,2,0,92
2022-10-23T23:00,31.1,21.7,2405,40.7,19.2,2,0,89
2022-10-24T00:00,27.4,19.2,2059,36.2,17.3,3,0,87
2022-10-24T01:00,27,18.8,1666,32.2,14.9,4,0,84
2022-10-24T02:00,27.9,19.4,1536,31.2,13.6,5,0,81
2022-10-24T03:00,27.4,19.2,1473,31.6,12.5,6,0,79
2022-10-24T04:00,27.7,19.3,1458,35.1,11.9,8,0,76
2022-10-24T05:00,27.8,19.4,1534,42.2,12.4,9,0,73
2022-10-24T06:00,27.6,19.3,1665,51.7,13.6,10,0.15,71
2022-10-24T07:00,28.8,20,1943,66.7,13.6,19,1.3,69
2022-10-24T08:00,29.8,20.7,1699,60.6,15.1,32,3.9,69
2022-10-24T09:00,30.5,21.1,1351,51.9,17,50,6.95,69
2022-10-24T10:00,31.9,22.1,956,42.3,18.2,66,9.1,70
2022-10-24T11:00,32.6,22.5,786,38.4,16.5,62,9.9,70
2022-10-24T12:00,31,21.4,675,36.1,13.2,50,8.3,70
2022-10-24T13:00,25.7,17.8,627,37,10.8,36,4.45,70
2022-10-24T14:00,26.1,18.1,661,42.8,12.2,35,5,69
2022-10-24T15:00,30,20.9,757,51.6,15.2,37,2.75,68
2022-10-24T16:00,30.6,21.3,1014,62,18.5,36,1.05,68
2022-10-24T17:00,30.4,21.1,1382,67.4,19.1,28,0.15,68
2022-10-24T18:00,34.7,24.2,1854,71.8,19,17,0,68
2022-10-24T19:00,17.1,11.9,1488,43,14.2,4,0,68
2022-10-24T20:00,14.6,10.1,1422,38.5,14.1,5,0,68
2022-10-24T21:00,13,9,1327,32,14,6,0,67
2022-10-24T22:00,12.5,8.7,1184,25,14.2,7,0,65
2022-10-24T23:00,12.1,8.4,1065,23.3,14.9,8,0,64
2022-10-25T00:00,11.9,8.3,935,23.1,16,8,0,63
2022-10-25T01:00,12,8.4,783,23.1,17.3,9,0,62
2022-10-25T02:00,12,8.4,682,22.3,17.8,10,0,61
2022-10-25T03:00,12.5,8.8,593,21.4,18,11,0,60
2022-10-25T04:00,11.6,8.1,562,21.8,18.4,13,0,59
2022-10-25T05:00,11.7,8.2,651,23.7,18.8,14,0,58
2022-10-25T06:00,13.1,9.2,807,26.8,19.2,15,0.15,57
2022-10-25T07:00,20.3,14.1,1216,42.1,23.5,16,0.55,56
2022-10-25T08:00,18,12.4,1246,44.2,23.3,17,0.95,56
2022-10-25T09:00,14.7,10.2,1288,47.2,23,18,3.3,55
2022-10-25T10:00,25.9,17.9,1304,50.8,23,26,9.15,54
2022-10-25T11:00,38.8,26.9,1245,51.6,23.1,41,9.9,54
2022-10-25T12:00,46.4,32.2,1151,51.7,23.5,61,7.6,54
2022-10-25T13:00,49.5,34.3,1073,54.7,24,78,5.7,55
2022-10-25T14:00,55.2,38.3,1084,62.2,24.2,78,3.95,56
2022-10-25T15:00,60.5,42.3,1131,72.4,24.5,71,3.15,58
2022-10-25T16:00,56.2,39.1,1248,81.8,24.4,56,0.9,60
2022-10-25T17:00,47.6,33.2,1401,82.6,23.8,40,0.1,62
2022-10-25T18:00,42.5,29.6,1596,80.1,23,21,0,63
2022-10-25T19:00,25.6,17.9,1898,52.7,15.9,1,0,63
2022-10-25T20:00,25.3,17.6,1995,47.8,15.8,1,0,64
2022-10-25T21:00,25.3,17.6,2129,40.8,15.4,2,0,64
2022-10-25T22:00,25,17.4,2154,33.5,14.8,3,0,65
2022-10-25T23:00,22.9,15.9,1926,32,13.9,4,0,66
2022-10-26T00:00,20.3,14.1,1568,32.2,12.8,5,0,67
2022-10-26T01:00,18.1,12.7,1158,32.8,11.6,6,0,67
2022-10-26T02:00,17.7,12.3,964,32,11.4,8,0,68
2022-10-26T03:00,17.6,12.2,822,30.9,11.5,10,0,68
2022-10-26T04:00,17.7,12.3,834,31.6,12.1,12,0,68
2022-10-26T05:00,15.9,11.1,1136,35.2,12.9,12,0,69
2022-10-26T06:00,16.9,11.7,1604,40.4,14.1,11,0.05,69
2022-10-26T07:00,19,13.2,1507,36,12.1,12,0.45,69
2022-10-26T08:00,19.7,13.6,1573,39.6,14.9,11,1.2,69
2022-10-26T09:00,21.4,14.8,1665,44.8,19,11,1.55,69
2022-10-26T10:00,25.7,17.8,1743,53.5,24.7,11,3.1,70
2022-10-26T11:00,29,20.1,1716,61.8,29.2,13,3.95,70
2022-10-26T12:00,35.2,24.4,1648,71.5,34,16,4.95,69
2022-10-26T13:00,40.6,28.3,1587,82.6,38.9,19,4,68
2022-10-26T14:00,44.9,31.2,1529,88.6,40.7,19,2.9,68
2022-10-26T15:00,46.6,32.2,1476,93.2,41.3,19,1.75,67
2022-10-26T16:00,45.9,31.8,1705,96.1,40.3,17,0.75,66
2022-10-26T17:00,46.1,31.9,2289,94.3,37,15,0.15,66
2022-10-26T18:00,54.1,37.4,3110,90,32.2,12,0,65
2022-10-26T19:00,56.2,38.4,3789,89.9,36.2,4,0,66
2022-10-26T20:00,64.7,44.5,4295,84.6,37.6,4,0,68
2022-10-26T21:00,66.4,45.6,5008,76.8,39.6,5,0,70
2022-10-26T22:00,67.3,46.4,5626,66.1,40.5,6,0,73
2022-10-26T23:00,65.7,45.3,5526,58.3,38.7,6,0,75
2022-10-27T00:00,62.2,43,5142,50.3,35.4,7,0,78
